fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호,순수불량,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele
321,31.576923076923105,35,29,0.18408985882574697,91.23824120997679,3.8814704642000097,0.0739041494113027,0.0,1.0527828622385,0.661446790782264,1.4532009332168,0.848039030586497,0.133407728317992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473416972444058,0.0,0.0,0.0,0.0,0.0,0.0,235181.99899999998,656966.756,26.361298794840604,73.6387012051594,2.77,2.37,0.4,50.0,51,49,20,10,14.790697674418604,43,10
27,28.2,33,23,0.0,66.6337279771334,0.436456503685942,0.0,0.0,0.0,3.0010562405189596,7.1911255324236,0.0,0.0,0.0,0.0,0.676311043635607,7.8467295081698,0.0,0.0,0.0,0.0,0.0,0.0,1.06182345550489,11.3635172049988,1.78925253392899,0.0,0.0,0.0,0.0,0.0,0.0,714766.709,283187.727,70.82028154808509,28.058713849671303,3.68,3.13,0.55,51.0,51,51,74,3,13.85981308411215,107,71
28,27.1363636363636,33,23,0.0,71.53682611844509,0.0,0.0,0.0,0.0,1.7173546013483603,22.852040992948798,0.0,0.0,0.0,0.0,0.726075922799148,0.615628421566617,0.0,0.0,0.631163147602422,0.0,0.0,0.0,0.0,0.0,1.92091079528959,0.0,0.0,0.0,0.0,0.0,0.0,758795.9720000001,0.0,100.0,0.0,3.62,3.14,0.48,51.0,51,51,13,3,7.463414634146342,41,10
483,23.378205128205103,31,16,0.246056039609974,51.5378190261355,2.91005640081954,0.11290606843107401,0.0,0.0,0.0,0.076256265327905,0.6958141148191999,0.0,44.3654821358208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556099490360711,0.0,0.0,0.0,0.0,0.0,819498.677,240279.855,77.3273521075628,22.6726478924372,3.48,3.09,0.39,53.5,54,53,113,33,56.280575539568346,139,80
466,29.8714285714286,34,26,0.0,80.380280220217,5.699222897365219,0.316759209685881,0.0,0.0,0.0,0.0,0.507841759721805,0.0,13.095895913010098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252207.245,70527.969,94.66802060960329,5.33197939039672,3.24,2.87,0.37,52.5,53,52,124,11,49.28,150,113
463,30.5625,34,26,0.24012280310838302,89.6718299779298,9.29411911510182,0.422260964437084,0.0,0.0918778460322318,0.0,0.26991974930220103,0.00986954408850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040488.4079999999,0.0,100.0,0.0,3.27,2.91,0.36,52.5,53,52,181,14,67.2,100,167
464,29.5,33,25,0.23550622389295803,87.5882851217828,3.85175837155666,0.188193658175418,0.0,0.310360682208214,0.0,0.0,0.442180384061907,0.0,7.28920670707805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945088512439609,0.0,0.0,0.0,0.0,0.0,1053040.341,19209.721999999998,98.20846622790079,1.7915337720992,3.34,2.95,0.39,52.5,53,52,212,31,106.68493150684931,146,181
446,30.188235294117604,37,24,0.37685638616394296,74.199612120265,4.5261356014336,0.166375955654336,0.0,0.389833194070239,0.595337856093819,0.11810651194832401,0.0,0.30147045091777,13.2885521838393,0.0,0.652493957286594,2.5007326873647795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88045470419442,0.0,0.00403839076790663,0.0,0.0,0.0,0.0,1424601.4219999998,234497.72199999998,85.86596088316709,14.1340391168329,3.4,2.86,0.54,53.5,54,53,100,7,24.97887323943662,142,93
484,24.4042553191489,32,18,0.0,51.8528490095685,2.23247646106951,0.0,0.0,0.0,0.0,0.0606633263597375,0.184210500473999,0.0,45.5841249900688,0.0856757124594741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015275.083,728.9069999999999,99.92825746678422,0.07174253321583901,3.66,3.17,0.49,52.5,54,51,285,52,166.40579710144928,138,233
3,31.0,36,26,0.10101342000351099,46.51037384513471,2.0687888264111103,0.2936783882376369,0.0,0.0,0.0131933354191592,0.0,0.14892320190137198,0.0,50.7871805648779,0.0768484180146607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939750.093,74802.088,92.62708321948799,7.372916780512051,3.56,3.13,0.43,50.5,52,49,307,49,127.9271523178808,151,258
8,30.0,33,26,0.0,50.487193901352605,0.35368979336265294,0.41068432686467893,0.0,0.0773403632289043,0.0,0.0,0.0,0.0,48.6710916151912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877591.213,179574.254,83.0136095431123,16.986390456887698,3.35,3.05,0.3,50.0,51,49,301,52,127.5068493150685,146,249
369,30.5897435897436,35,26,0.0526453037822795,80.77369920729029,2.76587372259727,0.45670086374072405,0.0,0.175557270796379,0.0,0.0,0.0660092155868353,0.0,15.7095144162062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003264.123,12785.931,98.7416042202189,1.25839577978114,3.32,2.95,0.37,49.0,50,48,177,38,97.1732283464567,127,139
327,32.65,36,30,0.0,94.8879613260066,3.45514339159291,0.703828224546519,0.0,0.0454693284274309,0.0,0.0,0.0,0.0,0.9075977294265022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973006.39,37342.636,96.3039865394001,3.6960134605998998,3.2,2.78,0.42,49.0,50,48,120,35,58.87022900763359,131,85
328,33.4736842105263,36,30,0.52470748465964,92.59110566955509,3.5784407865231698,0.49367665729611004,0.0,0.16296623236322103,0.00288099964514801,0.0,1.96952379890662,0.0,0.676698371050993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705292.962,332982.335,67.9292827285671,32.0707172714329,3.02,2.63,0.39,50.0,52,48,114,23,42.55084745762712,118,91
231,32.615384615384606,36,29,0.152401326047285,90.93801722704491,2.7244282393524997,2.83085241708294,0.0,0.32001544759338896,0.0169770982496533,0.026080945889275,0.47195256138292796,0.0,2.5192747373571502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761884.805,294167.276,72.14462418165529,27.855375818344697,2.93,2.56,0.37,50.5,53,48,122,23,56.06428571428572,140,99
360,32.7272727272727,37,29,0.071812649820868,89.636670146569,1.9355863531367998,1.61954150577775,0.450572836476325,1.3545288920558602,0.0909739475433834,0.0740619944385243,0.391991652889995,0.0,4.37426002129148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916492.1059999999,154212.554,85.597096962294,14.402903037706,2.83,2.49,0.34,51.0,52,50,58,15,33.526315789473685,133,43
357,33.7,38,30,0.0639608175483516,87.1087853845858,3.00635086650518,1.82670562509291,0.0,1.19118798750681,0.0884083496094536,0.0928735903217591,0.424760082344734,0.0,6.195008630501749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195866598327376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889616.306,201558.87699999998,81.5282751898876,18.4717248101124,2.84,2.5,0.34,50.0,52,48,75,15,29.367088607594937,79,60
447,28.9871794871795,34,24,0.0839663035807927,78.18121768963108,3.96640955065143,0.0756364381668387,0.0,0.0,0.188211513281863,0.0,0.37186316007835607,0.320707639553808,12.737615325683802,0.0,0.0,1.9964209623367801,0.0,0.0,0.0,0.238862825132993,0.0,0.0,0.0,0.0,1.83908859190226,0.0,0.0,0.0,0.0,0.0,0.0,1041820.3259999999,299831.125,77.6520850645284,22.3479149354716,3.37,2.84,0.53,53.5,54,53,152,11,51.42857142857143,133,141
318,32.9090909090909,34,30,1.8964021659364099,91.62283716304279,3.96879327907488,0.118934452999915,0.0,0.0,0.0461941524735198,0.0,0.4534222573021551,0.0838734695138618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80954305965643,0.0,0.0,0.0,0.0,0.0,0.0,118327.666,895539.074,11.670928863886001,88.32907113611401,2.82,2.39,0.43,47.5,49,46,27,13,20.272727272727273,55,14
317,31.424242424242397,34,28,0.623874713018568,90.53799604557,2.9971604185902203,0.599578947613068,0.0,0.372821702770467,0.543307728647049,1.56424025454146,0.6587591757658969,0.0,1.86322436729453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23903664618875303,0.0,0.0,0.0,0.0,0.0,0.0,373820.67,520473.367,41.8006443668147,58.1993556331853,2.85,2.39,0.46,50.0,51,49,41,9,17.214285714285715,56,32
572,32.4324324324324,36,29,0.33601521019971303,89.52669809818859,7.1841460818420995,2.31666360056648,0.0,0.0,0.0,0.0,0.32004847043283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316428538770265,0.0,0.0,0.0,0.0,0.0,0.0,658350.6460000001,359233.526,64.6974141417758,35.3025858582242,2.84,2.45,0.39,51.0,51,51,72,14,28.295238095238094,105,58
320,27.0909090909091,32,21,0.0942684930991474,79.4708810480653,2.2440935684108902,0.124151120756019,0.24113295516331895,0.0,0.0,0.0,0.0,0.0,0.13856348818541198,0.0,0.0,0.288911446016073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3093204386218,0.0,2.08867744168208,0.0,0.0,1041445.5959999999,71333.391,93.58961736037891,6.410382639621139,3.37,2.91,0.46,48.5,50,47,268,28,159.4378698224852,169,240
26,27.8372093023256,32,23,0.183390839791641,66.04600770185411,0.14007823041449802,0.0,0.0,0.8029298735788001,0.11489942580338601,14.4094839868469,0.578289269903249,0.0,2.36179114430593,0.0,0.670345870669803,0.0,1.50603204674303,0.0,0.0,0.0,0.0,0.0,0.0,11.263289142385302,1.9234624677033099,0.0,0.0,0.0,0.0,0.0,0.0,910705.02,103954.339,89.7547548270335,10.2452451729665,3.57,3.09,0.48,50.5,51,50,55,3,18.65573770491803,122,52
13,27.4918032786885,33,23,0.0,57.1725302467486,0.0,0.0,0.0,0.0,0.15794560510001598,35.8820457816459,0.0,0.0,2.04447748369419,0.0,0.0,0.18418966491795602,3.46602109005857,0.0,0.8849667041291529,0.207823423705528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601215.993,154109.909,79.5968986907588,20.4031013092412,3.62,3.09,0.53,50.5,51,50,14,3,8.245901639344263,61,11
25,29.470588235294105,36,25,0.0,54.659212154646795,1.4411710829581699,0.0,0.0,0.0,0.24930187046975602,2.45236537933619,0.0,0.254369529036391,0.0,0.0,2.7741194192074596,1.4038536119910703,0.0,0.0,0.0,0.0,0.0,0.138639221614505,25.8378365593908,9.32141899585983,1.46771217548905,0.0,0.0,0.0,0.0,0.0,0.0,737965.058,468980.869,58.265317000542204,37.0279306631816,3.68,3.14,0.54,50.5,51,50,109,8,44.81325301204819,166,101
319,27.3265306122449,34,21,0.41766141478434793,79.30148160489091,4.40212194890112,0.334444537307734,0.0,0.122976547552914,0.0,0.0,0.0,0.144626723069604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.276687223493399,0.0,0.0,0.0,0.0,535855.426,478710.14700000006,52.81624374613,47.18375625387011,2.86,2.62,0.24,47.0,48,46,129,20,40.04032258064516,124,109
467,31.318181818181802,34,28,0.24175238975449498,79.2874825012418,6.479766374771991,0.259936244450092,0.0,0.0,0.0,0.436084785972716,0.37712502655838603,0.0,12.9178526772505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057412.378,14824.409,98.61743141256349,1.38256858743646,3.33,2.85,0.48,53.5,54,53,56,10,22.62204724409449,127,46
279,25.227722772277197,34,17,0.0705631205226303,78.1119588876598,3.2474050209767698,0.635395924727768,2.10044289027452,0.530405767259493,0.0125149208813119,0.0,0.0,0.0,15.2913134676977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32841.201,981831.5109999999,3.23662996073556,96.76337003926442,3.17,2.84,0.33,48.0,49,47,82,34,49.52173913043478,115,48
4,31.25,35,28,0.179524726698512,83.8461949976398,2.8822659579067498,0.867080160874933,0.0,0.0,0.0,0.0,0.215179363871875,0.0,11.182286087496701,0.827468705511419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834528.0129999999,222763.28399999999,78.9307559201445,21.069244079855498,3.43,2.93,0.5,49.0,51,47,190,35,72.98373983739837,123,155
481,26.968085106383,31,21,0.182127814030189,82.8576156433499,3.42243780280882,0.193559930898597,0.0,0.0281746872812166,0.0,0.180689128110739,0.5785541672274329,0.0,1.48582371863345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0710171076597,0.0,0.0,0.0,0.0,840405.385,152663.862,84.62706780406421,15.3729321959358,3.57,3.24,0.33,52.5,53,52,273,34,110.08783783783784,148,239
482,29.7586206896552,33,26,0.0,76.9101520577426,2.6543656280205,0.0,0.0,0.0,0.0,0.0,0.8755088340374151,0.0,8.52460881461642,0.759017674751945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2763469908311,0.0,0.0,0.0,0.0,1016170.288,0.0,100.0,0.0,3.69,3.19,0.5,51.0,53,49,308,55,147.07142857142858,140,253
537,24.656050955414,35,14,0.264891398244844,94.1830017726561,2.1753511480337098,0.723168795531231,1.8961989369034198,0.577824595360709,0.0,0.0,0.0993672113371382,0.0,0.0801961419328657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096486.798,20455.282,98.16863538707399,1.8313646129260301,3.09,2.74,0.35,46.5,48,45,97,25,43.0,139,72
491,32.5,35,31,0.260989109068863,89.36968363363809,8.956868305402141,0.851336166055727,0.0,0.0,0.0,0.182416444547054,0.378706341288075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068741.705,0.0,100.0,0.0,3.32,2.91,0.41,53.5,54,53,101,16,39.00813008130081,123,85
492,29.785714285714302,33,27,0.43798579541404603,86.3536128456535,4.9350604271366105,0.638307040933147,0.0,0.24777913483494,0.0,0.144567324712573,0.0562316962843294,0.0,7.186455735030901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919553.5190000001,75993.22,92.36668485536569,7.63331514463431,3.34,3.05,0.29,52.5,53,52,156,21,57.69291338582677,127,135
7,21.848249027237397,33,14,0.15383196483775902,77.5095453347526,2.3578911385512202,0.8056073328260099,3.3219157898091503,0.7765327492433871,0.0,0.0,0.0,0.0,15.074675689979902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436846.417,634695.204,40.7680306988281,59.231969301171894,3.13,2.81,0.32,47.5,49,46,81,27,46.4,120,54
29,30.3125,36,26,0.0,64.6425152882565,0.0,0.0,0.0,0.0,0.13292923244816598,2.355157214894,0.0,0.0,0.0,0.0,2.28152095002653,0.6039877346726661,0.0,0.0,0.0,0.0,0.0,0.0,29.9838895797021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317409.381,0.0,100.0,3.79,3.07,0.72,50.5,51,50,12,5,8.696969696969697,33,7
278,34.24,37,32,0.171028622530252,92.21963251361629,5.56243962214917,1.4598642230367198,0.0,0.0519082180385615,0.0,0.180325367240589,0.12729062242814002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22751081096031897,0.0,0.0,0.0,0.0,538169.157,496997.02200000006,51.988672728844996,48.011327271155004,2.95,2.57,0.38,47.5,49,46,51,16,26.6,85,35
539,32.8888888888889,35,30,0.0852396079422956,89.4972431374531,7.8510982867755,1.24082870229479,0.0,0.0194064962150441,0.0,0.0,0.84611745413468,0.0,0.23927178575605604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22079452942851802,0.0,0.0,0.0,0.0,1072077.057,0.0,100.0,0.0,3.01,2.67,0.34,47.0,49,45,110,19,58.088235294117645,136,91
12,27.3673469387755,34,23,0.877464141674948,59.6948963936913,0.45421476603771294,0.0,0.0,0.22067702695219601,0.0,25.0077739472618,1.60487425679468,0.0,1.1520562010879398,0.0,4.72502532783635,1.6609842352833402,3.5376473511712003,1.06438635220845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511586.47,612570.832,45.50844166468799,54.49155833531201,3.68,3.02,0.66,50.5,51,50,63,3,12.384615384615385,91,60
315,25.328358208955198,33,18,0.773839160653244,92.8705444115275,3.7774549929585097,0.0685863786129042,0.0,0.0511902574825857,0.44999972845305397,1.60891071108148,0.3994743592307489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334961.641,501106.70399999997,40.0639066175864,59.936093382413596,2.86,2.51,0.35,48.0,50,46,74,12,26.35483870967742,93,62
359,31.615384615384603,36,28,0.0,91.6516601300355,4.27790275185162,2.0269164438525804,0.0,0.0,0.0,0.0,0.10922557929351599,0.0,1.88614298875499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481521062117881,0.0,0.0,0.0,0.0,0.0,0.0,803627.6290000001,211058.551,79.1996229809693,20.800377019030698,2.9,2.47,0.43,51.0,51,51,95,16,38.6,110,79
314,31.4,35,28,0.36587330443691796,91.8679285170874,2.40883205779782,0.782187934427415,0.0,0.28351411934343496,0.35132031047996903,0.811182016642928,1.2385680613051102,0.0,1.89059367847898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381806.797,651633.064,36.9452361389029,63.0547638610971,2.9,2.42,0.48,50.0,51,49,47,8,16.26,50,39
316,26.283582089552198,33,21,0.163765555376197,77.9478297198443,3.96614234157818,0.496189072734693,0.0,0.0429648549909039,0.0,0.0,0.318541429725394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.015918874165699,0.0,2.04864815158456,0.0,0.0,1009483.828,221469.617,82.0082865115991,17.991713488400897,3.2,2.92,0.28,47.5,49,46,294,24,117.29310344827586,174,270
356,34.5625,39,31,0.36548595822936697,92.39125197958158,4.74002527077459,1.95289768326342,0.0,0.0342097189513349,0.0536299980766109,0.0,0.46249939112309396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480086.583,550025.235,46.605288339678104,53.394711660321896,2.9,2.48,0.42,48.0,50,46,30,14,21.685714285714287,35,16
358,33.5294117647059,37,30,0.5956871656499361,91.9524357015574,5.00948920463264,0.24741684485169602,0.0,0.0,0.0,0.0,0.855670309412831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3393007738954699,0.0,0.0,0.0,0.0,0.0,0.0,403970.213,612213.934,39.7536425058991,60.24635749410089,2.89,2.47,0.42,50.0,51,49,44,14,23.722772277227723,101,30
513,29.320388349514605,35,23,0.20973517878558104,87.5594007573789,0.12960076708161802,0.14039744096945,0.0,0.528132283775198,2.58761962957491,5.24334131642068,0.159573937418705,0.265149498840501,0.11029963383771302,0.0,0.0,0.57933757174396,0.0,0.0,0.0206563158098465,0.0,0.0,2.46675566836294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965183.2590000001,0.0,100.0,0.0,3.56,3.03,0.53,52.5,53,52,102,3,50.361111111111114,144,99
24,30.928571428571402,33,28,0.914500199274722,71.4002779295375,5.187589967953111,1.00689614207498,0.0,1.11969427135386,0.248042620740135,0.0,4.07382000911649,0.0,2.55325870529839,0.0,0.0,0.0,0.0,0.0,1.10519629550245,0.0,0.0,0.21433344358544604,0.0,12.176390415562901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739275.443,275504.527,72.85081149167729,27.149188508322602,3.63,3.0,0.63,50.0,50,50,21,7,12.675324675324676,77,14
23,30.673076923076895,36,26,0.13320882337302198,55.7896643335349,1.79793216421771,0.373576425923339,0.0,0.195269422278661,0.0,2.03261630346103,0.514323540276165,0.0,0.0,0.0,3.02433806825518,0.23774045552660897,0.0,0.0,0.0955979990748242,0.0,0.0,0.33129025922085403,25.8775687735228,9.514202938379631,0.0826704929552004,0.0,0.0,0.0,0.0,0.0,0.0,358271.226,643927.128,33.834257527390896,60.8109016201741,3.71,3.06,0.65,50.5,51,50,68,7,20.705882352941178,68,61
11,31.5238095238095,34,29,0.31600047056991,58.290838793128394,0.661476828901074,0.137228458982191,0.0,0.20546366384370499,0.715509339393583,23.866395100693897,1.12036624809046,0.0,2.08446795871827,0.0,4.61389006962855,0.25086744013790896,6.83521876059415,0.0,0.902276867317976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407126.876,607653.087,40.119719628323004,59.880280371676996,3.62,3.0,0.62,50.0,50,50,15,5,9.666666666666666,60,10
514,29.785714285714302,33,26,0.0,82.2957334201477,1.83593488990966,0.0,0.0,0.432368953162859,7.35256182038546,0.473462421625215,0.0,0.33436471099833,0.825227064534593,0.0,0.0,2.01214905516614,0.0,0.0,0.0,0.0,0.0,1.96504518466133,0.0,0.0,0.0,0.0,2.47315247940873,0.0,0.0,0.0,0.0,1000807.767,25.756,99.99742654503392,0.00257345496609629,3.5,2.96,0.54,54.0,55,53,98,9,40.11538461538461,130,89
512,26.7446808510638,31,23,0.10638486753691699,58.413446198324394,0.268311916881139,0.0,0.0,0.0,4.13225214999329,35.646995686418,0.0,0.621592710636318,0.19351035079700799,0.0,0.0,0.0376277766419071,0.0,0.0,0.0,0.0,0.0,0.5798783427709809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215307.628,0.0,100.0,0.0,3.63,2.96,0.67,51.5,52,51,69,3,14.442307692307692,52,66
489,30.7627118644068,34,27,0.289228891955212,89.54717457933158,7.57714138451499,0.588304316640246,0.0,0.0,0.0,0.272804929811777,0.7446213384993771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807245592467729,0.0,0.0,0.0,0.0,981738.337,0.0,100.0,0.0,3.38,2.9,0.48,54.0,55,53,78,15,33.9,110,63
495,31.5416666666667,34,29,0.21625799841336701,84.231775799692,5.069296460443191,0.37310763142074294,0.0,0.0,0.582470755706005,0.268559121605305,1.7337950466494298,0.345527670077817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17920951599212,0.0,0.0,0.0,0.0,0.0,0.0,935604.11,43259.419,95.5806486074526,4.41935139254739,3.4,2.88,0.52,55.0,56,54,38,11,22.558823529411764,102,27
506,30.5,34,27,0.14199026744083199,82.9438083138723,3.25311358253248,0.0,0.0,0.928926210112679,4.85025316196182,0.5837288677523421,0.8495486932134959,0.340244290969562,0.8317256874877,0.0,0.0,2.02799463100453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9511209488260701,0.0,1.29754534482617,0.0,0.0,0.0,0.0,861555.7420000001,191032.288,81.85118179616771,18.1488182038323,3.44,2.87,0.57,55.0,56,54,73,8,26.391304347826086,92,65
477,28.7931034482759,32,25,0.104806304334203,85.8214033262409,1.1271747262358602,0.5308416933765441,0.0,0.0291824859064245,0.0,0.0,0.188195777136575,0.0,0.6477518483810799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5506438383885,0.0,0.0,0.0,0.0,996099.8640000001,20191.545,98.0132130586573,1.98678694134273,3.47,3.15,0.32,51.0,52,50,273,51,121.22222222222223,153,222
5,29.046511627906998,35,22,0.28374879865992897,81.8523431844617,4.35005384259644,0.314283024637727,0.0,1.53609424096878,0.0,0.0,0.747104156800611,0.0,10.9163727518748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684721.628,432106.19200000004,61.3095067778666,38.6904932221334,3.29,2.88,0.41,46.5,49,44,114,32,51.864285714285714,140,82
536,26.83,34,23,0.0,69.1520000470251,0.0,0.0,0.0,0.25563756200418397,0.0,28.3133505932679,1.57244539815027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065663995525769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150909.039,51148.384000000005,74.6862138294222,25.3137861705779,3.67,3.05,0.62,50.5,51,50,14,3,8.592592592592593,27,11
490,31.076923076923105,35,28,0.24406957051751396,88.8812959628381,7.78770631578087,0.47561416881165997,0.0,0.145448208315114,0.0,0.473629913716771,0.4601498857694671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53208597425053,0.0,0.0,0.0,0.0,893968.35,137420.91199999998,86.67613508661871,13.3238649133813,3.32,3.05,0.27,52.5,53,52,88,19,44.91472868217054,129,69
478,30.7096774193548,35,25,0.0,77.9208099128635,1.2301787934908601,0.12689468658755998,0.0,0.601499954486666,0.0,0.0,1.07260199780209,0.0,8.63662865373799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4113860010314,0.0,0.0,0.0,0.0,870443.959,144349.39800000002,85.7754884771088,14.2245115228913,3.49,3.1,0.39,49.5,52,47,195,41,93.08208955223881,134,154
