fid,avg_tmp,max_tmp,min_tmp,상업/업무지(도시)_비율,도로(도시)_비율,일반주택지(도시)_비율,교육/군사시설(도시)_비율,유원지(임지)_비율,공공용지(도시)_비율,인공녹지(도시)_비율,하천(수계)_비율,고층주택지(도시)_비율,공업시설(도시)_비율,침엽수림(임지)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,처리장(도시)_비율,저수지/늪(수계)_비율,자연초지(임지)_비율,발전시설(도시)_비율,공업나지(도시)_비율,인공초지(임지)_비율,경지정리답(농지)_비율,활엽수림(임지)_비율,철로(도시)_비율,골프장(임지)_비율,혼합수림(임지)_비율,가축/사육시설(도시)_비율,공원묘지(임지)_비율,과수원(농지)_비율,매립지(도시)_비율,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele,label
397,26.1666666666667,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40714285714285714,0.45414847161572036,0.29059829059829045,0.4285714285714288,0.38888888888888884,0.5,0.604551920341394,0.3933333333333333,0.5426979441692737,0.6504424778761061,0.5872420262664165,3
410,31.0476190476191,35,27,0.04413449876851454,0.13395101993654543,0.04443523385267979,0.008013325787344594,0.09872515831741181,0.015848574237707674,0.0009133627871728245,0.003084848525053138,0.002705201955655225,0.0,0.8435650474013571,0.0,0.0,0.0009857793299457528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716956207624909,0.12830437923750998,0.18214285714285705,0.20087336244541476,0.24786324786324773,0.48571428571428577,0.44444444444444464,0.5555555555555554,0.16073968705547653,0.09333333333333335,0.10992636695712166,0.5929203539823008,0.17073170731707318,1
409,27.6,30,26,0.0,0.0,0.0,0.0,0.09631787299176958,0.0,0.0,0.003632492574692531,0.0,0.0,0.993320659367807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996630630743972,0.000336936925603297,0.27142857142857146,0.262008733624454,0.3418803418803417,0.48571428571428577,0.44444444444444464,0.5555555555555554,0.3556187766714083,0.14333333333333334,0.2393278988013098,0.6238938053097345,0.399624765478424,3
440,29.7,34,26,0.015079313426292868,0.22992769764636845,0.03702313331527551,0.03154210610429748,0.0,0.022196674180505423,0.04909710676275212,0.0,0.063323524865627,0.0,0.7329272937081222,0.0,0.0,0.006951659867881163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17857142857142871,0.25764192139737985,0.12820512820512808,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.23328591749644384,0.10333333333333335,0.16252070934805565,0.6946902654867256,0.2607879924953096,3
442,27.6,29,26,0.0,0.0,0.04660353422139172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9855514869874941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28214285714285714,0.3711790393013098,0.15384615384615372,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.37126600284495026,0.2366666666666667,0.2918204498256507,0.7389380530973451,0.3677298311444653,3
441,26.888888888888893,28,26,0.0,0.0,0.0,0.0,0.0,0.01497952703693751,0.0,0.0,0.0,0.0,0.998359529889687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24642857142857155,0.3711790393013098,0.06837606837606847,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.45234708392603135,0.32,0.40381954219661614,0.654867256637168,0.4277673545966229,3
405,31.0,35,27,0.0,0.1317737498031983,0.12067595086849359,0.0040244639953795295,0.0,0.0,0.011833938745539686,0.0024337863423186446,0.0,0.0,0.8298535505862371,0.0,0.0,0.004626106621835156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621193738694192,0.237880626130581,0.1071428571428571,0.13100436681222705,0.205128205128205,0.5142857142857142,0.5,0.5555555555555554,0.10099573257467995,0.08000000000000002,0.08102106383227162,0.48230088495575224,0.09943714821763602,1
404,29.875,34,26,0.0,0.0,0.0028367085053089543,0.0,0.0,0.0,0.0,0.0017256777295297124,0.0,0.0,0.9963535752229308,0.0,0.0,0.002545474478259988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461463766460108,0.053853623353988404,0.15357142857142858,0.17467248908296928,0.23076923076923067,0.5142857142857142,0.5,0.5555555555555554,0.23470839260312945,0.11000000000000001,0.16679236367188954,0.5309734513274336,0.2589118198874297,3
438,25.3333333333333,32,18,0.0,0.0,0.069494681596988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9784545350877458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642857142857131,0.16157205240174666,0.1196581196581195,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.3613086770981508,0.13333333333333336,0.22616881759749063,0.6238938053097345,0.41275797373358347,3
406,33.0,36,29,0.05484147282747008,0.12664914409363523,0.09782150927177408,0.015837793046225762,0.0,0.06127761557001378,0.05005931856855291,0.03678708682527402,0.056461813641571115,0.0,0.7975810209679541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191798147432917,0.808201852567083,0.09285714285714286,0.14410480349344967,0.14529914529914517,0.4285714285714288,0.44444444444444464,0.4444444444444442,0.034139402560455195,0.07333333333333335,0.04426856021445521,0.163716814159292,0.015009380863039401,0
437,30.3333333333333,35,26,0.04551415475381044,0.22342702448260787,0.06366060594868825,0.02656936790933214,0.0,0.0,0.0,0.0,0.16004053465189977,0.0,0.712205471857305,0.0,0.0,0.003206236249594161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732517487968631,0.12674825120313699,0.09642857142857131,0.1572052401746723,0.12820512820512808,0.34285714285714297,0.3333333333333335,0.38888888888888884,0.2773826458036984,0.08333333333333334,0.1452092681409393,0.49115044247787615,0.3302063789868668,1
395,27.0,29,26,0.0,0.0,0.0,0.0,0.40176310390225217,0.0,0.0,0.0,0.0,0.0,0.9797247303675051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966348303111726,0.033651696888274,0.2392857142857142,0.26637554585152834,0.2564102564102563,0.4571428571428573,0.44444444444444464,0.5,0.37268847795163584,0.31,0.334141765508851,0.579646017699115,0.32833020637898686,3
439,21.019323671497602,32,14,0.06121370894528714,0.21582263012321554,0.08809729458438606,0.0,0.0,0.0,4.0813917289907786e-05,0.0,0.0,0.0,0.7418288191343609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334459497356871,0.0,0.0,0.0,0.0,0.0,0.0,0.992760665497341,0.007239334502659449,0.16785714285714282,0.2532751091703055,0.11111111111111097,0.34285714285714297,0.2777777777777777,0.4444444444444442,0.5547652916073968,0.1466666666666667,0.3208606525770196,0.8451327433628318,0.6604127579737336,3
391,26.111111111111107,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.8165938864628822,1.0,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.7795163584637269,0.6233333333333334,0.7222067665685267,0.5442477876106194,0.6885553470919324,1
394,27.375,29,26,0.0,0.0,0.0,0.0,0.2200499806714227,0.0,0.0,0.0007064538899084752,0.0,0.0,0.9885413339012593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823329846203258,0.0176670153796738,0.5928571428571429,0.4934497816593887,0.6581196581196581,0.40000000000000036,0.3333333333333335,0.5,0.6273115220483642,0.2633333333333333,0.4121282997634031,0.7610619469026548,0.6904315196998124,3
401,31.103448275862107,36,27,0.002358668155986587,0.1289752149511674,0.056470983644540396,0.01216171994578356,0.0,0.0,0.0,0.0,0.07293312967573297,0.0,0.8236845770744209,0.0,0.0,0.0007242106498197264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49081673415426424,0.0,0.0,0.906570301212892,0.09342969878710759,0.06785714285714284,0.08733624454148459,0.19658119658119647,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.1593172119487909,0.10000000000000002,0.09673285565830618,0.47345132743362833,0.1651031894934334,3
436,23.710144927536202,33,14,0.0674646021074189,0.21238147793981088,0.08147678416075403,0.05095023484368094,0.0,0.0,0.0,0.0,0.022447805401660356,0.0,0.728755472388479,0.0,0.0,0.0036937876953187505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22972380512470963,0.0,0.0,0.0,0.0,0.083114096107071,0.0,0.9902788473095551,0.00972115269044488,0.132142857142857,0.262008733624454,0.00854700854700838,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.6472261735419631,0.15333333333333335,0.4495797340338964,0.747787610619469,0.7786116322701688,3
435,30.5,34,26,0.07533943184435607,0.2969969693952357,0.10999089082593098,0.08050371009038364,0.0,0.01480663746678675,0.0,0.0,0.10183452286335992,0.0,0.602734440977037,0.0,0.0,0.0036859261657971615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32124870107230485,0.0,0.0,0.1073608170178327,0.0,0.0,0.0,0.846736662785643,0.153263337214357,0.02857142857142847,0.056768558951964976,0.1623931623931623,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.09530583214793742,0.09333333333333335,0.07898840685279634,0.4115044247787611,0.08442776735459663,1
403,34.5072463768116,39,29,0.19860963650070954,0.5769882636170648,0.3005157077432887,0.16101972591562466,0.0,0.06681557609789446,0.40991361969753487,0.15971554621638803,0.3641084735829159,0.1092471823987531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802840934753166,0.0,0.0,0.0,0.0,0.0,0.0,0.158966570901583,0.841033429098417,0.05714285714285705,0.0786026200873361,0.18803418803418792,0.4285714285714288,0.44444444444444464,0.4444444444444442,0.027027027027027025,0.06333333333333334,0.03797950341711908,0.1504424778761062,0.01125703564727955,0
393,30.5,35,26,0.015709985512832026,0.12913010093295704,0.048831050904484787,0.0,0.38327995703818873,0.0,0.00045289775955939613,0.00478577588833414,0.003935653286676174,0.0,0.824673737623242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49140615462374887,0.0,0.0,0.8524534671123221,0.147546532887678,0.13928571428571412,0.1266375545851527,0.29059829059829045,0.4285714285714288,0.5,0.38888888888888884,0.20483641536273117,0.1366666666666667,0.1570936685636797,0.6415929203539823,0.2045028142589118,1
402,33.0833333333333,36,30,0.04122478724150356,0.1277801595566555,0.16750088499187774,0.017498234346890438,0.0,0.0,0.0,0.0,0.05083142526794435,0.009438254426718556,0.8047036626105941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50736282027838,0.4926371797216211,0.0535714285714286,0.0786026200873361,0.17948717948717938,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.04551920341394025,0.08000000000000002,0.052109686272538085,0.23893805309734512,0.026266416510318948,0
434,32.6470588235294,35,30,0.04771766384432171,0.2128199641649797,0.0,0.05516256447681105,0.0,0.016665271937543226,0.013231441266373944,0.0,0.2623089225045209,0.0,0.678393955922609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36157412342684253,0.0,0.0,0.0,0.0,0.0,0.0,0.264981280514964,0.7350187194850359,0.06785714285714284,0.06550218340611347,0.2393162393162392,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.059743954480796585,0.07666666666666667,0.0547193730639006,0.2610619469026549,0.04690431519699812,0
392,28.75,33,26,0.0,0.0,0.0,0.0,0.2201278360285853,0.0,0.0,0.0,0.0,0.0,0.988891087345385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48571428571428565,0.3406113537117902,0.7008547008547008,0.34285714285714297,0.3333333333333335,0.38888888888888884,0.44807965860597443,0.23333333333333336,0.3050703106126288,0.5929203539823008,0.4709193245778612,3
390,30.9782608695652,34,28,0.04495876037101466,0.12193489560829174,0.1568041948808461,0.04829553990823646,0.3288609536929091,0.00948722028952692,0.008485651313876628,0.008069701876883825,0.0105292646740358,0.0,0.7971378622544721,0.0,0.0,0.0011520365884634845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361079715068781,0.463892028493122,0.09642857142857131,0.06550218340611347,0.30769230769230754,0.37142857142857144,0.5,0.2777777777777777,0.11095305832147938,0.12000000000000001,0.09887075857580191,0.5353982300884955,0.0900562851782364,0
388,25.888888888888893,27,25,0.0,0.0,0.0,0.0,0.0008586322069039719,0.010086882720356979,0.0,0.0,0.0,0.0,0.9962667105505859,0.09841694504804739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745970201862301,0.0,0.9249999999999999,0.7292576419213973,0.9914529914529915,0.3142857142857145,0.2777777777777777,0.38888888888888884,1.0,0.5866666666666668,0.7300938102101029,0.8451327433628318,1.0,3
476,20.2083333333333,29,13,0.010439438287320009,0.014911754546807524,0.02931017504349876,0.01323579262218485,0.10057546681394305,0.022183518333014123,0.0,0.027753365613181643,0.0,0.0,0.9204360630953001,0.0,0.005345040619812324,0.04097571967411941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788738999844055,0.164064141773331,0.17499999999999993,0.20087336244541476,0.23076923076923067,0.40000000000000036,0.3333333333333335,0.5,0.21763869132290187,0.11666666666666668,0.13391989599937823,0.5309734513274336,0.2326454033771107,2
389,28.1,30,26,0.0,0.0,0.02647793085623494,0.0,0.24557223746994672,0.0,0.0,0.0013799640803243624,0.0,0.0,0.9781116749311559,0.0,0.0,0.0007965529935706546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4035714285714286,0.22707423580786001,0.7264957264957265,0.2571428571428571,0.2777777777777777,0.2777777777777777,0.41251778093883357,0.17333333333333334,0.26272604932232657,0.6504424778761061,0.4577861163227017,3
433,26.048387096774203,33,17,0.10156581319030443,0.18586179976429743,0.1562013841459236,0.11179768063934041,0.0,0.0,0.0,0.0,0.1112589886111093,0.0,0.717125444678544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869894781553991,0.13010521844600897,0.07500000000000007,0.1965065502183404,0.0,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.5419630156472262,0.12000000000000001,0.30947279038451425,0.6946902654867256,0.6585365853658537,1
408,33.2666666666667,37,30,0.45894030473579905,0.7199007154459268,0.2218839859838765,0.012316618443002265,0.0,0.15513394558350868,0.07418042029078573,0.08239167095838833,0.19918954020351637,0.19994798338427947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786852849338761,0.0,0.0,0.0,0.0,0.0,0.0,0.26199416393320496,0.7380058360667949,0.02857142857142847,0.034934497816593635,0.205128205128205,0.4571428571428573,0.5,0.4444444444444442,0.03129445234708393,0.05666666666666667,0.03722461389794763,0.20353982300884954,0.020637898686679174,0
400,32.0,35,29,0.47185079463010565,0.6420887513603286,0.40985720266493797,0.09936229299933036,0.0,0.0,0.0,0.0,0.512759829951451,0.2801141826824114,0.034706548286234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455199799745373,0.0544800200254629,0.03214285714285714,0.048034934497816484,0.18803418803418792,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.0725462304409673,0.07666666666666667,0.058771086529241325,0.4247787610619469,0.06378986866791746,3
399,31.181818181818198,35,28,0.0034568548437331078,0.5923830068476347,0.2925747902227116,0.09199970150986783,0.0,0.0,0.0,0.0,0.5636107954754732,0.0,0.16460540122391698,0.0,0.0,0.00851367764187966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249442010674081,0.175055798932592,0.03214285714285714,0.048034934497816484,0.18803418803418792,0.6285714285714286,0.7222222222222223,0.5555555555555554,0.12091038406827881,0.12333333333333335,0.09793864715239708,0.5088495575221238,0.10131332082551595,1
431,32.6666666666667,35,30,0.849430276696308,0.7214305203286501,0.03572775097706322,0.08822963828844892,0.0,0.0694292056520657,0.005512963876048182,0.08256675507460531,0.40512137863006115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803400083220288,0.0,0.0,0.0,0.0,0.0,0.0,0.15197172326129801,0.848028276738702,0.046428571428571375,0.0305676855895195,0.2564102564102563,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.028449502133712664,0.07,0.04065592989418153,0.07079646017699115,0.009380863039399624,0
432,31.5263157894737,34,29,0.5360067666694394,0.692613138635398,0.23055941056796186,0.24457721695237505,0.0,0.03591496645456003,0.02329354033222182,0.009887719644736464,0.41492227717763763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7491695002319543,0.0,0.0,0.0,0.0,0.0,0.0,0.857180290664945,0.142819709335055,0.02857142857142847,0.03930131004366799,0.19658119658119647,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.05689900426742532,0.07666666666666667,0.05492071040822235,0.24778761061946902,0.04315196998123827,1
475,17.2110091743119,24,10,0.0,0.0,0.0,0.01459673984535426,0.11091696325367835,0.0,0.0,0.002727803773275786,0.0,0.0,0.9905576014522222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973011982705831,0.0026988017294165196,0.41428571428571426,0.502183406113537,0.21367521367521355,0.40000000000000036,0.3333333333333335,0.5,0.5832147937411095,0.36333333333333334,0.48998391208791897,0.5973451327433628,0.575984990619137,3
473,24.9718309859155,30,18,0.0,0.06765209182691158,0.3525932949247767,0.0,0.0,0.0,0.08340636890065552,0.1278085993514322,0.0,0.07226737865478328,0.529725835402945,0.0,0.0,0.27906824921030887,0.0,0.0,0.0,0.0,0.0,0.34387437770048623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949858475496644,0.10501415245033599,0.19285714285714273,0.17467248908296928,0.3247863247863247,0.40000000000000036,0.3333333333333335,0.5,0.14935988620199148,0.09666666666666668,0.11185492859317794,0.6415929203539823,0.15384615384615385,1
474,18.9742268041237,26,12,0.0,0.013966564029969587,0.02053853758092145,0.0,0.0,0.0,0.0,0.0263856879841878,0.0,0.0,0.9298036740699058,0.0,0.0,0.04766400886002631,0.0,0.003325691262552161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208122893670674,0.0,0.11399085036412475,0.0,0.8316053005093791,0.168394699490621,0.2392857142857142,0.2532751091703055,0.28205128205128194,0.40000000000000036,0.3333333333333335,0.5,0.3172119487908962,0.1366666666666667,0.1883159031997191,0.6415929203539823,0.3527204502814259,1
385,30.28,34,27,0.010903717369872147,0.07829710237912575,0.045204897315160905,0.0,0.0,0.0148286713038078,0.0,0.00023988298273662715,0.0,0.0,0.908359411449382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951881611910155,0.0481183880898455,0.40714285714285714,0.2139737991266374,0.7606837606837606,0.22857142857142865,0.22222222222222232,0.2777777777777777,0.35988620199146515,0.17333333333333334,0.22769448864147154,0.6061946902654867,0.3883677298311445,3
386,31.7894736842105,35,29,0.04353697525558914,0.1239107783808776,0.1859858860676049,0.05183391136390694,0.0,0.023467435547127755,0.0,0.005664569942181196,0.026354078748676596,0.0,0.7990498315971379,0.0,0.0,0.0,0.0,0.005755033172841621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511876483136069,0.4881235168639321,0.09999999999999998,0.03930131004366799,0.36752136752136744,0.3142857142857145,0.38888888888888884,0.2777777777777777,0.09530583214793742,0.10666666666666667,0.07856116754618127,0.34070796460176994,0.07692307692307693,0
