fid,avg_tmp,max_tmp,min_tmp,도로(도시)_비율,공공용지(도시)_비율,하천(수계)_비율,암벽/석산(임지)_비율,미경지정리답(농지)_비율,보통/특수작물(농지)_비율,저수지/늪(수계)_비율,공업나지(도시)_비율,경지정리답(농지)_비율,철로(도시)_비율,골프장(임지)_비율,공원묘지(임지)_비율,과수원(농지)_비율,순수양호_비율,순수불량_비율,80m_wind_speed,10m_wind_speed,difference_wind,avg_dust_10,max_dust_10,min_dust_10,max_ele,min_ele,avg_ele,num_ele,diff_ele,b_sum,g_sum,label
415,25.2,27,24,0.0,0.0,0.0,0.4856638041827299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572992231096436,0.0,0.9642857142857143,1.0,0.5555555555555555,0.4285714285714288,0.38888888888888884,0.5,0.957325746799431,1.0,1.0,0.26548672566371684,0.7110694183864915,0.0,0.987242162323628,2
416,26.0,27,25,0.0,0.0,0.0,0.02989434692850188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7678571428571427,0.6637554585152837,0.7435897435897436,0.4285714285714288,0.38888888888888884,0.5,0.7041251778093883,0.4766666666666667,0.6618546174130626,0.21238938053097345,0.6716697936210131,0.0,0.9992147093889429,2
412,25.857142857142897,27,25,0.0,0.0,0.0,0.4856638041827299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6857142857142858,0.7598253275109169,0.35897435897435886,0.4285714285714288,0.38888888888888884,0.5,0.8506401137980085,0.7166666666666668,0.750208925842813,0.6415929203539823,0.7298311444652908,0.0,0.987242162323628,3
444,20.0151515151515,28,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36785714285714277,0.4978165938864628,0.11111111111111097,0.40000000000000036,0.3333333333333335,0.5,0.6699857752489332,0.39666666666666667,0.5645901725789223,0.6106194690265486,0.6716697936210131,0.0,1.0,3
445,20.7045454545455,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.525,0.6026200873362445,0.28205128205128194,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.7624466571834994,0.5133333333333334,0.6448219578565539,0.6371681415929203,0.7279549718574109,0.0,1.0,3
414,31.3076923076923,35,27,0.13490248590379236,0.0,0.0007947976505732905,0.0,0.0,0.0038978485422257163,0.0,0.0,0.0,0.03091078440500571,0.0,0.0,0.0,0.9139337307480271,0.0860662692519734,0.26428571428571435,0.27510917030567683,0.299145299145299,0.4285714285714288,0.38888888888888884,0.5,0.19061166429587484,0.09000000000000001,0.10913773773862373,0.48230088495575224,0.21200750469043153,0.019595269069530595,0.8547719089593381,1
443,28.076923076923105,32,25,0.23525097176138982,0.0,0.0,0.0,0.0,0.010415561541444416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943075754280458,0.0056924245719536795,0.2321428571428571,0.262008733624454,0.24786324786324773,0.40000000000000036,0.3333333333333335,0.5,0.4395448079658606,0.10333333333333335,0.2813070843842046,0.5,0.5328330206378987,0.018765772758669228,0.756978942682193,1
413,26.888888888888896,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986046452876522,0.013953547123477399,0.4464285714285715,0.4279475982532751,0.4358974358974358,0.4571428571428573,0.38888888888888884,0.5555555555555554,0.5320056899004267,0.2833333333333333,0.3840997745214449,0.5663716814159292,0.5534709193245778,0.0,1.0,3
411,32.0666666666667,36,28,0.12589203462315132,0.014989919622882163,0.01574529690553728,0.0,0.0,0.016347913707840982,0.0,0.0,0.0,0.02884618110980535,0.0,0.0,0.0,0.391452895708184,0.608547104291816,0.15714285714285714,0.20960698689956325,0.1709401709401708,0.4285714285714288,0.38888888888888884,0.5,0.05120910384068279,0.07666666666666667,0.05209340592030566,0.3584070796460177,0.03564727954971857,0.11093566062695333,0.799438549860097,0
396,25.5555555555556,27,24,0.0,0.0,0.00012387929881678742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6535714285714286,0.6637554585152837,0.47008547008547,0.40000000000000036,0.3333333333333335,0.5,0.7098150782361309,0.6066666666666667,0.6765534964164137,0.7079646017699115,0.6060037523452158,0.0,0.999937980472274,3
397,26.1666666666667,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40714285714285714,0.45414847161572036,0.29059829059829045,0.4285714285714288,0.38888888888888884,0.5,0.604551920341394,0.3933333333333333,0.5426979441692744,0.6504424778761061,0.5872420262664165,0.0,1.0,3
410,31.0476190476191,35,27,0.13395101993654543,0.015848574237707674,0.003084848525053138,0.0,0.0,0.0009857793299457528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716956207624909,0.12830437923750998,0.18214285714285705,0.20087336244541476,0.24786324786324773,0.48571428571428577,0.44444444444444464,0.5555555555555554,0.16073968705547653,0.09333333333333335,0.10992636695712181,0.5929203539823008,0.17073170731707318,0.03750817397310573,0.8486144404699509,1
409,27.6,30,26,0.0,0.0,0.003632492574692532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996630630743971,0.000336936925603297,0.27142857142857146,0.262008733624454,0.3418803418803417,0.48571428571428577,0.44444444444444464,0.5555555555555554,0.3556187766714083,0.14333333333333334,0.23932789880130922,0.6238938053097345,0.399624765478424,0.0,0.998181411453722,3
440,29.7,34,26,0.2299276976463685,0.022196674180505423,0.0,0.0,0.0,0.006951659867881163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17857142857142871,0.25764192139737985,0.12820512820512808,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.23328591749644384,0.10333333333333335,0.16252070934805574,0.6946902654867256,0.2607879924953096,0.07012824823526165,0.7365371888348741,3
442,27.6,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28214285714285714,0.3711790393013098,0.15384615384615372,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.37126600284495026,0.2366666666666667,0.29182044982565036,0.7389380530973451,0.3677298311444653,0.028863724420612358,0.9855514869874941,3
441,26.888888888888896,28,26,0.0,0.014979527036937508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24642857142857155,0.3711790393013098,0.06837606837606847,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.45234708392603135,0.32,0.40381954219661687,0.654867256637168,0.4277673545966229,0.0,0.998359529889687,3
405,31.0,35,27,0.1317737498031983,0.0,0.0024337863423186446,0.0,0.0,0.004626106621835157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621193738694192,0.237880626130581,0.1071428571428571,0.13100436681222705,0.205128205128205,0.5142857142857142,0.5,0.5555555555555554,0.10099573257467995,0.08000000000000002,0.08102106383227173,0.48230088495575224,0.09943714821763602,0.07610571981397783,0.8307236482482899,1
404,29.875,34,26,0.0,0.0,0.0017256777295297124,0.0,0.0,0.0025454744782599883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946146376646011,0.053853623353988404,0.15357142857142858,0.17467248908296928,0.23076923076923067,0.5142857142857142,0.5,0.5555555555555554,0.23470839260312945,0.11000000000000001,0.1667923636718896,0.5309734513274336,0.2589118198874297,0.0017569047911662808,0.9963535752229309,3
438,25.3333333333333,32,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09642857142857131,0.16157205240174666,0.1196581196581195,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.3613086770981508,0.13333333333333336,0.22616881759749044,0.6238938053097345,0.41275797373358347,0.04304127083548389,0.9784545350877458,3
406,33.0,36,29,0.12664914409363523,0.06127761557001378,0.03678708682527401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191798147432917,0.808201852567083,0.09285714285714286,0.14410480349344967,0.14529914529914517,0.4285714285714288,0.44444444444444464,0.4444444444444442,0.034139402560455195,0.07333333333333335,0.0442685602144552,0.163716814159292,0.015009380863039401,0.10393467012441723,0.801261663312571,0
437,30.3333333333333,35,26,0.22342702448260787,0.0,0.0,0.0,0.0,0.0032062362495941608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8732517487968631,0.12674825120313699,0.09642857142857131,0.1572052401746723,0.12820512820512808,0.34285714285714297,0.3333333333333335,0.38888888888888884,0.2773826458036984,0.08333333333333334,0.1452092681409393,0.49115044247787615,0.3302063789868668,0.14165232480285733,0.712205471857305,1
395,27.0,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966348303111726,0.033651696888274,0.2392857142857142,0.26637554585152834,0.2564102564102563,0.4571428571428573,0.44444444444444464,0.5,0.37268847795163584,0.31,0.33414176550885083,0.579646017699115,0.32833020637898686,0.0,1.0,3
439,21.019323671497602,32,14,0.21582263012321554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334459497356871,0.0,0.0,0.0,0.992760665497341,0.007239334502659449,0.16785714285714282,0.2532751091703055,0.11111111111111097,0.34285714285714297,0.2777777777777777,0.4444444444444442,0.5547652916073968,0.1466666666666667,0.32086065257701984,0.8451327433628318,0.6604127579737336,0.062598723366591,0.741831820002861,3
391,26.111111111111104,27,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.8165938864628822,1.0,0.37142857142857144,0.3333333333333335,0.4444444444444442,0.7795163584637269,0.6233333333333334,0.7222067665685277,0.5442477876106194,0.6885553470919324,0.0,1.0,1
394,27.375,29,26,0.0,0.0,0.0007064538899084752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823329846203258,0.0176670153796738,0.5928571428571429,0.4934497816593887,0.6581196581196581,0.40000000000000036,0.3333333333333335,0.5,0.6273115220483642,0.2633333333333333,0.4121282997634038,0.7610619469026548,0.6904315196998124,0.0,0.9996463175281871,3
401,31.103448275862103,36,27,0.1289752149511674,0.0,0.0,0.0,0.0,0.0007242106498197264,0.0,0.0,0.0,0.0,0.0,0.49081673415426436,0.0,0.906570301212892,0.09342969878710759,0.06785714285714284,0.08733624454148459,0.19658119658119647,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.1593172119487909,0.10000000000000002,0.09673285565830621,0.47345132743362833,0.1651031894934334,0.07916536387983221,0.8236845770744209,3
436,23.710144927536202,33,14,0.21238147793981088,0.0,0.0,0.0,0.0,0.0036937876953187505,0.0,0.0,0.0,0.22972380512470966,0.0,0.0,0.08311409610707102,0.9902788473095551,0.00972115269044488,0.132142857142857,0.262008733624454,0.00854700854700838,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.6472261735419631,0.15333333333333335,0.44957973403389584,0.747787610619469,0.7786116322701688,0.08884237591646058,0.728755472388479,3
435,30.5,34,26,0.2969969693952357,0.01480663746678675,0.0,0.0,0.0,0.0036859261657971615,0.0,0.0,0.0,0.32124870107230485,0.0,0.0,0.0,0.846736662785643,0.153263337214357,0.02857142857142847,0.056768558951964976,0.1623931623931623,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.09530583214793742,0.09333333333333335,0.07898840685279639,0.4115044247787611,0.08442776735459663,0.1612945011505687,0.602734440977037,1
403,34.5072463768116,39,29,0.5769882636170648,0.06681557609789446,0.15971554621638803,0.0,0.0,0.0,0.0,0.0,0.0,0.9802840934753166,0.0,0.0,0.0,0.158966570901583,0.841033429098417,0.05714285714285705,0.0786026200873361,0.18803418803418792,0.4285714285714288,0.44444444444444464,0.4444444444444442,0.027027027027027025,0.06333333333333334,0.0379795034171191,0.1504424778761062,0.01125703564727955,0.49181067229944375,0.030139152298441,0
393,30.5,35,26,0.12913010093295704,0.0,0.00478577588833414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4914061546237491,0.0,0.8524534671123221,0.147546532887678,0.13928571428571412,0.1266375545851527,0.29059829059829045,0.4285714285714288,0.5,0.38888888888888884,0.20483641536273117,0.1366666666666667,0.1570936685636798,0.6415929203539823,0.2045028142589118,0.03445092906180414,0.8440495412841709,1
402,33.0833333333333,36,30,0.1277801595566555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50736282027838,0.4926371797216211,0.0535714285714286,0.0786026200873361,0.17948717948717938,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.04551920341394025,0.08000000000000002,0.052109686272538064,0.23893805309734512,0.026266416510318948,0.14508770382177322,0.8047036626105941,0
434,32.6470588235294,35,30,0.2128199641649797,0.01666527193754323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36157412342684253,0.0,0.0,0.0,0.264981280514964,0.7350187194850359,0.06785714285714284,0.06550218340611347,0.2393162393162392,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.059743954480796585,0.07666666666666667,0.05471937306390058,0.2610619469026549,0.04690431519699812,0.16795949909611105,0.679366805821447,0
392,28.75,33,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48571428571428565,0.3406113537117902,0.7008547008547008,0.34285714285714297,0.3333333333333335,0.38888888888888884,0.44807965860597443,0.23333333333333336,0.305070310612629,0.5929203539823008,0.4709193245778612,0.0,1.0,3
390,30.9782608695652,34,28,0.12193489560829174,0.00948722028952692,0.008069701876883823,0.0,0.0,0.0011520365884634845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361079715068781,0.463892028493122,0.09642857142857131,0.06550218340611347,0.30769230769230754,0.37142857142857144,0.5,0.2777777777777777,0.11095305832147938,0.12000000000000001,0.09887075857580203,0.5353982300884955,0.0900562851782364,0.1251443490383713,0.814357984179635,0
388,25.888888888888896,27,25,0.0,0.01008688272035698,0.0,0.09841694504804739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745970201862301,0.0,0.9249999999999999,0.7292576419213973,0.9914529914529915,0.3142857142857145,0.2777777777777777,0.38888888888888884,1.0,0.5866666666666668,0.7300938102101033,0.8451327433628318,1.0,0.0,0.9963100420545021,3
476,20.2083333333333,29,13,0.014911754546807527,0.022183518333014123,0.027753365613181643,0.0,0.0053450406198123235,0.04097571967411941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788738999844055,0.164064141773331,0.17499999999999993,0.20087336244541476,0.23076923076923067,0.40000000000000036,0.3333333333333335,0.5,0.21763869132290187,0.11666666666666668,0.1339198959993784,0.5309734513274336,0.2326454033771107,0.024014585475131824,0.925511677775345,2
389,28.1,30,26,0.0,0.0,0.0013799640803243624,0.0,0.0,0.0007965529935706545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4035714285714286,0.22707423580786001,0.7264957264957265,0.2571428571428571,0.2777777777777777,0.2777777777777777,0.41251778093883357,0.17333333333333334,0.2627260493223259,0.6504424778761061,0.4577861163227017,0.01639900733347367,0.9905046579616971,3
433,26.048387096774203,33,17,0.18586179976429743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869894781553991,0.13010521844600897,0.07500000000000007,0.1965065502183404,0.0,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.5419630156472262,0.12000000000000001,0.30947279038451525,0.6946902654867256,0.6585365853658537,0.20865420079747604,0.717125444678544,1
408,33.2666666666667,37,30,0.7199007154459268,0.15513394558350868,0.08239167095838833,0.0,0.0,0.0,0.0,0.0,0.0,0.7786852849338761,0.0,0.0,0.0,0.26199416393320496,0.7380058360667949,0.02857142857142847,0.034934497816593635,0.205128205128205,0.4571428571428573,0.5,0.4444444444444442,0.03129445234708393,0.05666666666666667,0.037224613897947706,0.20353982300884954,0.020637898686679174,0.35894875807955356,0.00545416126050178,0
400,32.0,35,29,0.6420887513603286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455199799745371,0.0544800200254629,0.03214285714285714,0.048034934497816484,0.18803418803418792,0.6285714285714286,0.6666666666666665,0.6111111111111112,0.0725462304409673,0.07666666666666667,0.058771086529241304,0.4247787610619469,0.06378986866791746,0.6969740270150063,0.034706548286234,3
399,31.181818181818198,35,28,0.5923830068476347,0.0,0.0,0.0,0.0,0.00851367764187966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249442010674081,0.175055798932592,0.03214285714285714,0.048034934497816484,0.18803418803418792,0.6285714285714286,0.7222222222222223,0.5555555555555554,0.12091038406827881,0.12333333333333335,0.0979386471523972,0.5088495575221238,0.10131332082551595,0.5200855861103414,0.16460540122391698,1
431,32.6666666666667,35,30,0.7214305203286501,0.0694292056520657,0.08256675507460531,0.0,0.0,0.0,0.0,0.0,0.0,0.7803400083220288,0.0,0.0,0.0,0.15197172326129801,0.848028276738702,0.046428571428571375,0.0305676855895195,0.2564102564102563,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.028449502133712664,0.07,0.0406559298941816,0.07079646017699115,0.009380863039399624,0.3843977893157879,0.000405344077121961,0
432,31.5263157894737,34,29,0.692613138635398,0.03591496645456003,0.009887719644736462,0.0,0.0,0.0,0.0,0.0,0.0,0.7491695002319542,0.0,0.0,0.0,0.857180290664945,0.142819709335055,0.02857142857142847,0.03930131004366799,0.19658119658119647,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.05689900426742532,0.07666666666666667,0.05492071040822241,0.24778761061946902,0.04315196998123827,0.5223123144034004,0.00171267195308303,1
475,17.2110091743119,24,10,0.0,0.0,0.002727803773275786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973011982705831,0.0026988017294165196,0.41428571428571426,0.502183406113537,0.21367521367521355,0.40000000000000036,0.3333333333333335,0.5,0.5832147937411095,0.36333333333333334,0.4899839120879192,0.5973451327433628,0.575984990619137,0.0049527494944200095,0.996155107333033,3
473,24.9718309859155,30,18,0.06765209182691158,0.0,0.1278085993514322,0.0,0.0,0.27906824921030887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8949858475496641,0.10501415245033599,0.19285714285714273,0.17467248908296928,0.3247863247863247,0.40000000000000036,0.3333333333333335,0.5,0.14935988620199148,0.09666666666666668,0.1118549285931781,0.6415929203539823,0.15384615384615385,0.23591562591822743,0.544340880942479,1
474,18.9742268041237,26,12,0.013966564029969587,0.0,0.0263856879841878,0.0,0.0,0.04766400886002631,0.003325691262552161,0.0,0.0,0.0,0.0,0.0,0.11399085036412478,0.8316053005093791,0.168394699490621,0.2392857142857142,0.2532751091703055,0.28205128205128194,0.40000000000000036,0.3333333333333335,0.5,0.3172119487908962,0.1366666666666667,0.1883159031997192,0.6415929203539823,0.3527204502814259,0.013609849903013683,0.9298036740699058,1
385,30.28,34,27,0.07829710237912575,0.0148286713038078,0.00023988298273662715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951881611910155,0.0481183880898455,0.40714285714285714,0.2139737991266374,0.7606837606837606,0.22857142857142865,0.22222222222222232,0.2777777777777777,0.35988620199146515,0.17333333333333334,0.2276944886414712,0.6061946902654867,0.3883677298311445,0.02942889863385917,0.908359411449382,3
386,31.7894736842105,35,29,0.1239107783808776,0.023467435547127755,0.005664569942181196,0.0,0.0,0.0,0.005755033172841621,0.0,0.0,0.0,0.0,0.0,0.0,0.511876483136069,0.48812351686393207,0.09999999999999998,0.03930131004366799,0.36752136752136744,0.3142857142857145,0.38888888888888884,0.2777777777777777,0.09530583214793742,0.10666666666666667,0.07856116754618123,0.34070796460176994,0.07692307692307693,0.15285758523309365,0.7990498315971379,0
428,23.5471698113208,32,17,0.0,0.0,0.0,0.0,0.0,0.002348748095855532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975517656051462,0.024482343948537797,0.12499999999999989,0.14410480349344967,0.22222222222222213,0.34285714285714297,0.2777777777777777,0.4444444444444442,0.34992887624466573,0.2,0.2780066594714608,0.44690265486725667,0.3602251407129456,0.11134899783833002,0.9425053326580841,1
387,33.153846153846104,35,31,0.53017350966392,0.07153873323011245,0.03452544664440148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632563049014637,0.36743695098536294,0.0,0.021834061135371008,0.1623931623931623,0.5428571428571431,0.6666666666666665,0.4444444444444442,0.059743954480796585,0.09666666666666668,0.06533043797661461,0.24336283185840707,0.03564727954971857,0.7305229816706383,0.100231715679841,1
384,24.25,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8249999999999998,0.6550218340611355,0.8974358974358975,0.3142857142857145,0.2777777777777777,0.38888888888888884,0.8392603129445235,0.5966666666666668,0.762578422392768,0.7123893805309734,0.7823639774859287,0.0,0.999999999999999,3
398,32.3953488372093,36,27,0.5893579084327478,0.11430511385261413,0.006748846982954062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832270926150934,0.167729073849066,0.010714285714285676,0.0305676855895195,0.1709401709401708,0.6000000000000001,0.6111111111111112,0.6111111111111112,0.10384068278805121,0.08666666666666668,0.0686800569628981,0.4424778761061947,0.09943714821763602,0.7064114749377622,0.064707118928522,1
