"fid","avg_tmp","max_tmp","min_tmp","도로(도시)_비율","공공용지(도시)_비율","하천(수계)_비율","암벽/석산(임지)_비율","미경지정리답(농지)_비율","보통/특수작물(농지)_비율","저수지/늪(수계)_비율","공업나지(도시)_비율","경지정리답(농지)_비율","철로(도시)_비율","골프장(임지)_비율","공원묘지(임지)_비율","과수원(농지)_비율","순수양호","순수불량","순수양호_비율","순수불량_비율","80m_wind_speed","10m_wind_speed","difference_wind","avg_dust_10","max_dust_10","min_dust_10","max_ele","min_ele","avg_ele","num_ele","diff_ele","label","b_sum","g_sum"
374,32.9333333333333,35,30,89.6760666440658,0,0.0951516999774409,0,0,0,0,0,0,0,0,0,0,831895.295,224893.174,78.7191873684231,21.2808126315769,2.6,2.3,0.3,53,54,52,85,19,37.2525252525253,99,66,1,5.51828874084797,4.71049291510884
375,33.0555555555556,36,30,91.4820226863411,0,0.237275581209508,0,0,0,0,0,0,1.09930610250289,0,0,0,415505.132,610167.31,40.5105094946092,59.4894905053908,2.62,2.3,0.32,51.5,52,51,38,17,23.2280701754386,57,21,0,5.78592378867591,1.3954718412706
377,31.55,35,28,91.1969846767646,0.168419911461176,0,0,0,0,0,0,0,0,0.0857394822354528,0,0,786196.408,229490.673,77.4053763907232,22.5946236092768,2.64,2.34,0.3,54.5,56,53,114,30,62.8636363636364,132,84,1,4.15060973896496,4.39824619057383
290,31.2115384615385,36,27,56.9935277575807,0,0,0,0,0,0,0,0,0,0,0,0,1071449.894,0,100,0,3.33,2.77,0.56,51.5,52,51,205,64,121.503184713376,157,141,3,3.14408708099518,39.8623851614242
376,33.7142857142857,36,31,90.0308945634756,0.149688798709043,0,0,0,0,0,0,0,0,0,0,0,907895.283,106294.939,89.5192305452931,10.4807694547069,2.68,2.37,0.31,54.5,56,53,76,30,43.7241379310345,87,46,1,9.81941663781531,0
362,31.4090909090909,34,29,92.5620717179463,0.156466530519881,1.28093298303755,0,0,0,0,0,0,1.11228465781442,0,0,0,404078.107,405480.048,49.9134132000684,50.0865867999316,2.69,2.36,0.33,51.5,52,51,26,11,17.9433962264151,53,15,0,4.41364344233687,0.47460066834495
363,31.2352941176471,33,28,89.4049775378637,0.118666236447312,0.127516044384233,0,0,0,0,0,0,0.145900903563993,0,0,0.237255138743022,636841.207,390322.89,61.9999480959273,38.0000519040727,2.73,2.39,0.34,50.5,51,50,90,18,35.4032258064516,124,72,1,5.41797820142196,4.54770593757581
462,27.5194805194805,34,22,80.7970734747325,0,0,0,0,0,0,0,0,0,0,0,0,1101751.263,128661.47,89.5432267117151,10.4567732882849,3.18,2.8,0.38,52,52,52,184,19,63.9705882352941,136,165,1,5.74863054807362,13.4542959771939
452,29.6666666666667,32,27,53.2476703405139,0.453274505791745,0,0,0,0,0,0,0,0,0,0,0,810984.244,180522.155,81.7931427187894,18.2068572812105,3.25,3.04,0.21,51.5,52,51,136,24,51.8608695652174,115,112,1,4.82407672547811,41.4749784282163
451,31.6666666666667,34,30,88.0124074185481,0,0,0,0,0,0,0,0,0,0,0,0,849234.391,172127.488,83.1472574472304,16.8527425527696,3.22,2.84,0.38,51.5,52,51,39,18,26.9506172839506,81,21,1,11.9875925814519,0
453,27.8333333333333,30,25,54.4231943846531,0.239672907505779,0,0,0,0,0,0,0,0,0,0,0,1014297.492,0,100,0,3.39,3.2,0.19,52,53,51,203,50,127.768115942029,138,153,3,0.914610283494715,44.4225224243464
494,25.4927536231884,31,20,55.5656270637363,0,0,0,0,0,0,0,0,0,0,0,0,1039742.426,29989.651,97.1965269019413,2.80347309805874,3.47,3.2,0.27,52.5,53,52,221,83,137.431654676259,139,138,3,1.74513719075805,42.6892357455056
540,20.2193548387097,28,13,54.580082608929,0,0,0.31265445916125,0,0,0,0,0,0,0,0,0,934833.369,136838.042,87.2313434327493,12.7686565672507,3.56,3.31,0.25,51.5,52,51,237,83,137.930379746835,158,154,1,2.98156867671371,42.125694255196
284,20.4861111111111,29,14,54.1060979333221,0,0.0279906887707419,1.11865047659827,0,0,0,0,0,0,0,0,0,1091383.323,26651.538,97.6162158328263,2.38378416717366,3.77,3.46,0.31,51,51,51,325,112,204.439759036145,166,213,3,2.7870747930141,41.9601861082948
285,29.9333333333333,36,24,50.2900604612328,0,0,0.841094906155873,0,0,0,0,0,0,0,0,0,1114792.223,0,100,0,3.71,3.13,0.58,51,51,51,300,75,165.863309352518,139,225,3,0.552874291725686,48.3159703408857
286,31.56,35,28,57.8934970375772,0,0.00856875787199942,0,0,0,0,0,0,0,0,0,0,1015808.298,0,100,0,3.25,2.74,0.51,51.5,52,51,142,46,81.6595744680851,141,96,3,3.3462095483024,38.7517246562484
287,32.625,36,30,88.0407135833789,0.112966529260154,0.0130574000501935,0,0,0,0,0,0,0,0,0,0,940204.695,72316.218,92.8578050021965,7.14219499780347,2.88,2.49,0.39,53.5,55,52,121,41,64.8359375,128,80,3,9.48385542531376,2.34940706199704
299,33.12,36,31,89.9918938872542,0.115470121722303,0,0,0,0,0,0,0,0,0,0,0,787794.893,220222.801,78.1528833957155,21.8471166042845,2.77,2.44,0.33,56,57,55,69,29,45.8651685393258,89,40,1,9.6820315248005,0.210604466222992
373,32.65,36,29,87.6586845687547,0,0.0932882077292261,0,0,0,0,0,0,0,0,0,0,600480.173,469266.051,56.1329556046182,43.8670443953818,2.66,2.33,0.33,51.5,52,51,59,16,25.3809523809524,42,43,0,7.90254126811941,4.34548595539666
372,31.65625,36,28,91.1755688130148,0.147449637834517,0,0,0,0,0,0,0,0,0,0,0,853686.18,204725.109,80.6573199730866,19.3426800269134,2.7,2.36,0.34,53,54,52,108,21,47.5538461538462,130,87,1,7.94293345912579,0.734048090024941
324,33.2380952380952,38,29,90.4565509037691,1.10432485988578,1.36045703996946,0,0,0,0,0,0,1.45084473460167,0,0,0,175908.457,689219.578,20.3332281331052,79.6667718668948,2.71,2.37,0.34,51,52,50,22,10,16.5135135135135,37,12,0,5.07774369604588,0.550078765728153
365,30.9,33,28,90.9313009086187,0.327657157565862,0.0664734171340897,0,0,1.03387579453862,0,0,0,0,0,0,0.241305562702268,1027569.011,43598.264,95.9298360753226,4.0701639246774,2.76,2.44,0.32,49.5,50,49,82,24,39.5423728813559,118,58,3,2.85455635277834,4.54483080666209
366,32.8095238095238,42,26,87.8084522422194,0,0.0235607029538984,0,0,5.60755958021169,0,0,0,1.5900246308017,0,0,0,1035769.846,374110.62,73.4650823937297,26.5349176062703,2.89,2.62,0.27,50,51,49,143,25,58.8187134502924,171,118,1,1.48320753856615,3.48719530524719
371,33,36,29,91.2421088373901,0.147557246732639,0,0,0,0,0,0,0,0,0,0,0,420310.957,587239.011,41.7161401765833,58.2838598234167,2.73,2.4,0.33,54.5,56,53,98,25,51.0789473684211,76,73,0,7.82663403852187,0.783699877355423
325,30.5862068965517,34,27,91.4034305807483,0,0,0,0,0.172748579816485,0,0,0,0,0,0,0.242558459285328,670217.737,446334.76,60.0256359464306,39.9743640535694,2.77,2.43,0.34,50,51,49,143,15,58.8657718120805,149,128,1,3.67418403102341,4.50707834912649
465,28.6944444444444,33,25,80.6210654171495,0.0625742459317682,0,0,0,0,0,0,0,0,0,0,0,1147068.506,89346.068,92.7737775112961,7.22622248870386,3.23,2.83,0.4,52.5,53,52,146,13,49.8888888888889,135,133,1,6.18123467915301,13.1351256577657
30,27.2777777777778,32,23,81.3683463420008,0,8.64076778931099,0,0,7.91740215431112,0,0,1.29662291611887,0,0,0,0,549868.261,103023.089,84.1314689398944,15.7628370776168,3.76,3.1,0.66,51,51,51,16,3,8.36111111111111,36,13,2,0.181748663884023,0.595112134374203
449,29.6382978723404,34,26,84.9366932431059,0.744000947303023,0,0,0,0,0,0,0,0,0,0,0,899710.177,172415.832,83.9183239141062,16.0816760858937,3.28,2.95,0.33,52,53,51,158,25,71.25,136,133,1,6.73698495553916,7.58232085405185
450,25.4186046511628,33,19,53.0910447296789,0,0.0229866503279658,0,0,0,0,0,0,0,0,0,0,993174.59,73481.836,93.1110117364071,6.88898826359295,3.34,2.96,0.38,53,54,52,198,40,97.8074074074074,135,158,3,1.67956955024507,45.2063990697481
493,27.7560975609756,32,22,51.5337785017268,0,0.0989417518308257,0,0,0,0,0,0,0,0,0,0,784774.449,282277.52,73.546038224873,26.453961775127,3.46,3.1,0.36,53,54,52,187,44,97.0579710144928,138,143,1,2.95786430258755,45.4094154438548
544,22.7771084337349,33,15,51.3620912588019,0,0.0639643168008639,0,0,0,0,0,0,0,0,0,0,938872.042,130994.067,87.7560317222835,12.2439682777165,3.6,3.27,0.33,51.5,52,51,271,71,152.616438356164,146,200,1,3.30534379006354,45.2686006343338
448,29.6428571428571,33,26,90.8988778013308,0,0.178082628429085,0,0,0,0,0,0,0,0,0,0,974142.187,36101.809,96.4264267698751,3.57357323012489,3.25,2.88,0.37,52,52,52,131,13,35.2584269662921,89,118,3,8.92303957024015,0
283,32.0714285714286,35,29,89.9805924346646,0.169587117948924,0.0022192967912399,0,0,0,0,0,0,0,0,0,0,1020633.33,27181.027,97.4059310393664,2.59406896063364,3,2.57,0.43,52.5,55,50,137,35,64.5808823529412,136,102,3,7.33060592557101,2.51699522502427
329,31.4444444444444,35,28,91.0090691073856,0.116775276458002,0,0,0,0,0,0,0,0,0,0,0,842368.358,154467.465,84.5042221160224,15.4957778839776,2.88,2.51,0.37,54,56,52,127,30,69.1735537190083,121,97,1,6.34628602578021,2.52786959037615
280,26,31,21,50.9030415346437,0,0,0,0,0,0,0,0,0,0,0,0,1058537.275,0,100,0,3.64,3.27,0.37,50.5,51,50,325,118,224.173913043478,138,207,3,0.0727170480774071,49.0242414172789
282,31.0243902439024,35,28,67.4441339204726,0,0,0,0,0,0,0,0,0,0.0378569571907723,0,0,1015928.727,0,100,0,3.3,2.75,0.55,51,52,50,169,59,117.257352941176,136,110,3,1.57491236292994,30.9430967594067
370,32.2380952380952,35,29,88.9274971892157,0.0710972039366207,0.0734760426897861,0,0,0,0,0,0,0,0,0,0,466670.316,581071.607,44.5405787203573,55.4594212796427,2.81,2.47,0.34,54,56,52,85,19,31.7101449275362,69,66,0,8.68132823083642,2.24660133332151
281,30.0952380952381,33,27,50.1360747698016,0.046555182811299,0,0,0,0,0,0,0,0,0,0,0,1014431.555,0,100,0,3.58,3.07,0.51,50.5,51,50,284,70,143.483050847458,118,214,3,1.40916908833734,48.4082009590497
361,31.0645161290323,35,27,90.2019573233547,0.774232109547616,0.0745290610494863,0,0,0,0,0,0,0,0,0,0,898843.025,198400.195,81.9183029447199,18.08169705528,2.8,2.44,0.36,52,53,51,125,24,55.81875,160,101,1,4.4558878621629,4.4933936438853
364,29.8666666666667,33,25,75.3828420270405,0.0669141681633639,0,0,0,0.759584038757267,0,0,0,1.36173944457362,0,1.98123437862146,0,949875.915,336996.164,73.8127690001735,26.1872309998265,3.06,2.72,0.34,49.8,51,48,260,24,90.0061728395062,162,236,1,4.17770172865736,16.2699842141864
323,32.5,35,31,88.1823715516099,0.392179302397457,0,0,0,0,0,0,0,1.5929541846512,0,0,0,483365.45,532576.785,47.5780446316419,52.4219553683581,2.77,2.52,0.25,48,49,47,40,19,26.7654320987654,81,21,0,5.6813115557471,4.15118340559431
322,33.2307692307692,35,31,88.8083906765818,0,0,0,0,0.0530703621450179,0,0,0,1.6973056130215,0,0,0,211589.767,802855.191,20.8576882689775,79.1423117310225,2.79,2.41,0.38,48.5,50,47,37,14,22.4,70,23,0,5.26248837637621,4.17874497187544
573,33,37,29,87.0565143801086,0,0,0,0,0,0,0,0,0.0957184828183031,0,0,0,988255.501,83566.733,92.2033029033059,7.79669709669411,2.77,2.4,0.37,51.5,52,51,61,14,28.1020408163265,98,47,3,8.24917452738683,4.59859260968627
321,31.5769230769231,35,29,91.2382412099768,1.0527828622385,1.4532009332168,0,0,0,0,0,0,0.473416972444058,0,0,0,235181.999,656966.756,26.3612987948406,73.6387012051594,2.77,2.37,0.4,50,51,49,20,10,14.7906976744186,43,10,0,5.12091123134155,0.661446790782264
27,28.2,33,23,66.6337279771334,0,7.1911255324236,0,0.676311043635607,7.8467295081698,0,0,1.06182345550489,1.78925253392899,0,0,0,714766.709,283187.727,70.8202815480851,28.0587138496713,3.68,3.13,0.55,51,51,51,74,3,13.8598130841121,107,71,1,0.436456503685942,14.3645734455178
28,27.1363636363636,33,23,71.5368261184451,0,22.8520409929488,0,0.726075922799148,0.615628421566617,0,0,0,1.92091079528959,0,0,0,758795.972,0,100,0,3.62,3.14,0.48,51,51,51,13,3,7.46341463414634,41,10,1,0,2.34851774895078
483,23.3782051282051,31,16,51.5378190261355,0,0.076256265327905,0,0,0,0,0,0,0,0.0556099490360711,0,0,819498.677,240279.855,77.3273521075628,22.6726478924372,3.48,3.09,0.39,53.5,54,53,113,33,56.2805755395683,139,80,1,3.96483262367979,44.3654821358208
466,29.8714285714286,34,26,80.380280220217,0,0,0,0,0,0,0,0,0,0,0,0,1252207.245,70527.969,94.6680206096033,5.33197939039672,3.24,2.87,0.37,52.5,53,52,124,11,49.28,150,113,3,6.52382386677291,13.0958959130101
463,30.5625,34,26,89.6718299779298,0.0918778460322318,0.269919749302201,0,0,0,0,0,0,0,0,0,0,1040488.408,0,100,0,3.27,2.91,0.36,52.5,53,52,181,14,67.2,100,167,3,9.96637242673579,0
464,29.5,33,25,87.5882851217828,0.310360682208214,0,0,0,0,0,0,0,0,0.0945088512439609,0,0,1053040.341,19209.722,98.2084662279008,1.7915337720992,3.34,2.95,0.39,52.5,53,52,212,31,106.684931506849,146,181,3,4.71763863768694,7.28920670707805
446,30.1882352941176,37,24,74.199612120265,0.389833194070239,0.118106511948324,0,0.652493957286594,2.50073268736478,0,0,0,2.88045470419442,0,0,0,1424601.422,234497.722,85.8659608831671,14.1340391168329,3.4,2.86,0.54,53.5,54,53,100,7,24.9788732394366,142,93,3,5.37083839416965,13.887928430701
484,24.4042553191489,32,18,51.8528490095685,0,0.0606633263597375,0.0856757124594741,0,0,0,0,0,0,0,0,0,1015275.083,728.907,99.9282574667842,0.071742533215839,3.66,3.17,0.49,52.5,54,51,285,52,166.405797101449,138,233,3,2.41668696154351,45.5841249900688
3,31,36,26,46.5103738451347,0,0,0.0768484180146607,0,0,0,0,0,0,0,0,0,939750.093,74802.088,92.627083219488,7.37291678051205,3.56,3.13,0.43,50.5,52,49,307,49,127.927152317881,151,258,3,2.61240383655363,50.8003739002971
8,30,33,26,50.4871939013526,0.0773403632289043,0,0,0,0,0,0,0,0,0,0,0,877591.213,179574.254,83.0136095431123,16.9863904568877,3.35,3.05,0.3,50,51,49,301,52,127.506849315068,146,249,1,0.764374120227332,48.6710916151912
369,30.5897435897436,35,26,80.7736992072903,0.175557270796379,0,0,0,0,0,0,0,0,0,0,0,1003264.123,12785.931,98.7416042202189,1.25839577978114,3.32,2.95,0.37,49,50,48,177,38,97.1732283464567,127,139,3,3.34122910570711,15.7095144162062
327,32.65,36,30,94.8879613260066,0.0454693284274309,0,0,0,0,0,0,0,0,0,0,0,973006.39,37342.636,96.3039865394001,3.6960134605999,3.2,2.78,0.42,49,50,48,120,35,58.8702290076336,131,85,3,4.15897161613943,0.907597729426502
328,33.4736842105263,36,30,92.5911056695551,0.162966232363221,0,0,0,0,0,0,0,0,0,0,0,705292.962,332982.335,67.9292827285671,32.0707172714329,3.02,2.63,0.39,50,52,48,114,23,42.5508474576271,118,91,1,6.56634872738554,0.679579370696141
231,32.6153846153846,36,29,90.9380172270449,0.320015447593389,0.026080945889275,0,0,0,0,0,0,0,0,0,0,761884.805,294167.276,72.1446241816553,27.8553758183447,2.93,2.56,0.37,50.5,53,48,122,23,56.0642857142857,140,99,1,6.17963454386565,2.5362518356068
360,32.7272727272727,37,29,89.636670146569,1.35452889205586,0.0740619944385243,0,0,0,0,0,0,0,0,0,0,916492.106,154212.554,85.597096962294,14.402903037706,2.83,2.49,0.34,51,52,50,58,15,33.5263157894737,133,43,1,4.01893216162541,4.91580680531119
357,33.7,38,30,87.1087853845858,1.19118798750681,0.0928735903217591,0,0,0,0,0,0,0,0,0,0,889616.306,201558.877,81.5282751898876,18.4717248101124,2.84,2.5,0.34,50,52,48,75,15,29.3670886075949,79,60,1,5.32177739149118,6.28537564609448
447,28.9871794871795,34,24,78.1812176896311,0,0,0,0,1.99642096233678,0,0,0,1.83908859190226,0,0,0,1041820.326,299831.125,77.6520850645284,22.3479149354716,3.37,2.84,0.53,53.5,54,53,152,11,51.4285714285714,133,141,1,5.05744591716422,12.9258268389657
318,32.9090909090909,34,30,91.6228371630428,0,0,0,0,0,0,0,0,1.80954305965643,0,0,0,118327.666,895539.074,11.670928863886,88.329071136114,2.82,2.39,0.43,47.5,49,46,27,13,20.2727272727273,55,14,0,6.52142562482722,0.0461941524735198
317,31.4242424242424,34,28,90.53799604557,0.372821702770467,1.56424025454146,0,0,0,0,0,0,0.239036646188753,0,0,0,373820.67,520473.367,41.8006443668147,58.1993556331853,2.85,2.39,0.46,50,51,49,41,9,17.2142857142857,56,32,0,4.87937325498775,2.40653209594158
572,32.4324324324324,36,29,89.5266980981886,0,0,0,0,0,0,0,0,0.316428538770265,0,0,0,658350.646,359233.526,64.6974141417758,35.3025858582242,2.84,2.45,0.39,51,51,51,72,14,28.2952380952381,105,58,1,10.1568733630411,0
320,27.0909090909091,32,21,79.4708810480653,0,0,0,0,0.288911446016073,0,0,0,0,0,2.08867744168208,0,1041445.596,71333.391,93.5896173603789,6.41038263962114,3.37,2.91,0.46,48.5,50,47,268,28,159.437869822485,169,240,3,2.46251318226606,15.6890168819705
26,27.8372093023256,32,23,66.0460077018541,0.8029298735788,14.4094839868469,0,0.670345870669803,0,0,0,0,1.92346246770331,0,0,0,910705.02,103954.339,89.7547548270335,10.2452451729665,3.57,3.09,0.48,50.5,51,50,55,3,18.655737704918,122,52,1,2.40779038685242,13.7399797124946
13,27.4918032786885,33,23,57.1725302467486,0,35.8820457816459,0,0,0.184189664917956,0,0,0,0,0,0,0,601215.993,154109.909,79.5968986907588,20.4031013092412,3.62,3.09,0.53,50.5,51,50,14,3,8.24590163934426,61,11,2,3.6738445137641,3.08738979292336
25,29.4705882352941,36,25,54.6592121546468,0,2.45236537933619,0,2.77411941920746,1.40385361199107,0,0,25.8378365593908,1.46771217548905,0,0,0,737965.058,468980.869,58.2653170005422,37.0279306631816,3.68,3.14,0.54,50.5,51,50,109,8,44.8132530120482,166,101,1,1.69554061199456,9.70936008794409
319,27.3265306122449,34,21,79.3014816048909,0.122976547552914,0,0,0,0,0,0,0,0,0,0,0,535855.426,478710.147,52.81624374613,47.1837562538701,2.86,2.62,0.24,47,48,46,129,20,40.0403225806452,124,109,0,5.29885462406281,15.2766872234934
467,31.3181818181818,34,28,79.2874825012418,0,0.436084785972716,0,0,0,0,0,0,0,0,0,0,1057412.378,14824.409,98.6174314125635,1.38256858743646,3.33,2.85,0.48,53.5,54,53,56,10,22.6220472440945,127,46,3,7.35858003553496,12.9178526772505
279,25.2277227722772,34,17,78.1119588876598,0.530405767259493,0,0,0,0,0,0,0,0,0,0,0,32841.201,981831.511,3.23662996073556,96.7633700392644,3.17,2.84,0.33,48,49,47,82,34,49.5217391304348,115,48,0,3.95336406622717,17.4042712788535
4,31.25,35,28,83.8461949976398,0,0,0.827468705511419,0,0,0,0,0,0,0,0,0,834528.013,222763.284,78.9307559201445,21.0692440798555,3.43,2.93,0.5,49,51,47,190,35,72.9837398373984,123,155,1,4.14405020935207,11.1822860874967
481,26.968085106383,31,21,82.8576156433499,0.0281746872812166,0.180689128110739,0,0,0,0,0,0,0,0,0,0,840405.385,152663.862,84.6270678040642,15.3729321959358,3.57,3.24,0.33,52.5,53,52,273,34,110.087837837838,148,239,1,4.37667971496504,12.5568408262931
482,29.7586206896552,33,26,76.9101520577426,0,0,0.759017674751945,0,0,0,0,0,0,0,0,0,1016170.288,0,100,0,3.69,3.19,0.5,51,53,49,308,55,147.071428571429,140,253,3,3.52987446205791,18.8009558054475
537,24.656050955414,35,14,94.1830017726561,0.577824595360709,0,0,0,0,0,0,0,0,0,0,0,1096486.798,20455.282,98.168635387074,1.83136461292603,3.09,2.74,0.35,46.5,48,45,97,25,43,139,72,3,3.26277855314692,1.97639507883629
491,32.5,35,31,89.3696836336381,0,0.182416444547054,0,0,0,0,0,0,0,0,0,0,1068741.705,0,100,0,3.32,2.91,0.41,53.5,54,53,101,16,39.0081300813008,123,85,3,10.4478999218148,0
492,29.7857142857143,33,27,86.3536128456535,0.24777913483494,0.144567324712573,0,0,0,0,0,0,0,0,0,0,919553.519,75993.22,92.3666848553657,7.63331514463431,3.34,3.05,0.29,52.5,53,52,156,21,57.6929133858268,127,135,3,6.06758495976813,7.1864557350309
7,21.8482490272374,33,14,77.5095453347526,0.776532749243387,0,0,0,0,0,0,0,0,0,0,0,436846.417,634695.204,40.7680306988281,59.2319693011719,3.13,2.81,0.32,47.5,49,46,81,27,46.4,120,54,0,3.31733043621499,18.3965914797891
29,30.3125,36,26,64.6425152882565,0,2.355157214894,0,2.28152095002653,0.603987734672666,0,0,29.9838895797021,0,0,0,0,0,1317409.381,0,100,3.79,3.07,0.72,50.5,51,50,12,5,8.6969696969697,33,7,0,0,0.132929232448166
278,34.24,37,32,92.2196325136163,0.0519082180385615,0.180325367240589,0,0,0,0,0,0,0,0,0,0,538169.157,496997.022,51.988672728845,48.011327271155,2.95,2.57,0.38,47.5,49,46,51,16,26.6,85,35,0,7.32062309014428,0.227510810960319
539,32.8888888888889,35,30,89.4972431374531,0.0194064962150441,0,0,0,0,0,0,0,0,0,0,0,1072077.057,0,100,0,3.01,2.67,0.34,47,49,45,110,19,58.0882352941176,136,91,3,10.0232840511473,0.460066315184574
12,27.3673469387755,34,23,59.6948963936913,0.220677026952196,25.0077739472618,0,4.72502532783635,1.66098423528334,1.06438635220845,0,0,0,0,0,0,511586.47,612570.832,45.508441664688,54.491558335312,3.68,3.02,0.66,50.5,51,50,63,3,12.3846153846154,91,60,0,6.47420051567854,1.15205620108794
315,25.3283582089552,33,18,92.8705444115275,0.0511902574825857,1.60891071108148,0,0,0,0,0,0,0,0,0,0,334961.641,501106.704,40.0639066175864,59.9360933824136,2.86,2.51,0.35,48,50,46,74,12,26.3548387096774,93,62,0,5.01935489145541,0.449999728453054
359,31.6153846153846,36,28,91.6516601300355,0,0,0,0,0,0,0,0,0.0481521062117881,0,0,0,803627.629,211058.551,79.1996229809693,20.8003770190307,2.9,2.47,0.43,51,51,51,95,16,38.6,110,79,1,6.41404477499772,1.88614298875499
314,31.4,35,28,91.8679285170874,0.283514119343435,0.811182016642928,0,0,0,0,0,0,0,0,0,0,381806.797,651633.064,36.9452361389029,63.0547638610971,2.9,2.42,0.48,50,51,49,47,8,16.26,50,39,0,4.79546135796726,2.24191398895895
316,26.2835820895522,33,21,77.9478297198443,0.0429648549909039,0,0,0,0,0,0,0,0,0,2.04864815158456,0,1009483.828,221469.617,82.0082865115991,17.9917134884009,3.2,2.92,0.28,47.5,49,46,294,24,117.293103448276,174,270,1,4.94463839941446,15.0159188741657
356,34.5625,39,31,92.3912519795816,0.0342097189513349,0,0,0,0,0,0,0,0,0,0,0,480086.583,550025.235,46.6052883396781,53.3947116603219,2.9,2.48,0.42,48,50,46,30,14,21.6857142857143,35,16,0,7.52090830339047,0.0536299980766109
358,33.5294117647059,37,30,91.9524357015574,0,0,0,0,0,0,0,0,1.33930077389547,0,0,0,403970.213,612213.934,39.7536425058991,60.2463574941009,2.89,2.47,0.42,50,51,49,44,14,23.7227722772277,101,30,0,6.7082635245471,0
513,29.3203883495146,35,23,87.5594007573789,0.528132283775198,5.24334131642068,0,0,0.57933757174396,0,0,0,0,0,0,0,965183.259,0,100,0,3.56,3.03,0.53,52.5,53,52,102,3,50.3611111111111,144,99,3,0.904456823095855,5.18533124758541
24,30.9285714285714,33,28,71.4002779295375,1.11969427135386,0,0,0,0,0,0,0,0,0,0,0,739275.443,275504.527,72.8508114916773,27.1491885083226,3.63,3,0.63,50,50,50,21,7,12.6753246753247,77,14,1,11.1828063184193,16.2972214806893
23,30.6730769230769,36,26,55.7896643335349,0.195269422278661,2.03261630346103,0,3.02433806825518,0.237740455526609,0,0,25.8775687735228,0.0826704929552004,0,0,0,358271.226,643927.128,33.8342575273909,60.8109016201741,3.71,3.06,0.65,50.5,51,50,68,7,20.7058823529412,68,61,0,2.81904095379024,9.94109119667531
11,31.5238095238095,34,29,58.2908387931284,0.205463663843705,23.8663951006939,0,4.61389006962855,0.250867440137909,0,0,0,0,0,0,0,407126.876,607653.087,40.119719628323,59.880280371677,3.62,3,0.62,50,50,50,15,5,9.66666666666667,60,10,0,9.07029076713778,3.70225416542983
514,29.7857142857143,33,26,82.2957334201477,0.432368953162859,0.473462421625215,0,0,2.01214905516614,0,0,0,0,0,0,0,1000807.767,25.756,99.9974265450339,0.00257345496609629,3.5,2.96,0.54,54,55,53,98,9,40.1153846153846,130,89,3,2.17029960090799,12.6159865489901
512,26.7446808510638,31,23,58.4134461983244,0,35.646995686418,0,0,0.0376277766419071,0,0,0,0,0,0,0,215307.628,0,100,0,3.63,2.96,0.67,51.5,52,51,69,3,14.4423076923077,52,66,2,0.996289495054374,4.90564084356128
489,30.7627118644068,34,27,89.5471745793316,0,0.272804929811777,0,0,0,0,0,0,0,0,0,0,981738.337,0,100,0,3.38,2.9,0.48,54,55,53,78,15,33.9,110,63,3,9.19929593160983,0.980724559246773
495,31.5416666666667,34,29,84.231775799692,0,0.268559121605305,0,0,0,0,0,0,7.17920951599212,0,0,0,935604.11,43259.419,95.5806486074526,4.41935139254739,3.4,2.88,0.52,55,56,54,38,11,22.5588235294118,102,27,3,7.73798480700455,0.582470755706005
506,30.5,34,27,82.9438083138723,0.928926210112679,0.583728867752342,0,0,2.02799463100453,0,0,0,1.95112094882607,0,0,0,861555.742,191032.288,81.8511817961677,18.1488182038323,3.44,2.87,0.57,55,56,54,73,8,26.3913043478261,92,65,1,4.58489683415637,6.97952419427569
477,28.7931034482759,32,25,85.8214033262409,0.0291824859064245,0,0,0,0,0,0,0,0,0,0,0,996099.864,20191.545,98.0132130586573,1.98678694134273,3.47,3.15,0.32,51,52,50,273,51,121.222222222222,153,222,3,1.95101850108318,12.1983956867696
5,29.046511627907,35,22,81.8523431844617,1.53609424096878,0,0,0,0,0,0,0,0,0,0,0,684721.628,432106.192,61.3095067778666,38.6904932221334,3.29,2.88,0.41,46.5,49,44,114,32,51.8642857142857,140,82,1,5.69518982269471,10.9163727518748
536,26.83,34,23,69.1520000470251,0.255637562004184,28.3133505932679,0,0,0,0,0,0,0,0,0,0,150909.039,51148.384,74.6862138294222,25.3137861705779,3.67,3.05,0.62,50.5,51,50,14,3,8.59259259259259,27,11,2,1.57244539815027,0.706566399552577
490,31.0769230769231,35,28,88.8812959628381,0.145448208315114,0.473629913716771,0,0,0,0,0,0,0,0,0,0,893968.35,137420.912,86.6761350866187,13.3238649133813,3.32,3.05,0.27,52.5,53,52,88,19,44.9147286821705,129,69,1,8.96753994087951,1.53208597425053
478,30.7096774193548,35,25,77.9208099128635,0.601499954486666,0,0,0,0,0,0,0,0,0,0,0,870443.959,144349.398,85.7754884771088,14.2245115228913,3.49,3.1,0.39,49.5,52,47,195,41,93.0820895522388,134,154,1,2.42967547788051,19.0480146547694
6,27.1476510067114,32,20,90.1486039084247,1.34479875095345,0,0,0,0,0,0,0,0,0,0,0,47567.128,1024608.924,4.43650349317819,95.5634965068218,3.16,2.77,0.39,45.5,47,44,43,25,33.0169491525424,59,18,0,6.08248716794075,2.4241101726811
